2.200000E+03	7.754830E+04	9.864830E-01	3.317457E+02	9.799900E+00	2.738550E+02	1.743100E-05	1.719539E-05
2.250000E+03	7.706610E+04	9.815130E-01	3.315490E+02	9.799700E+00	2.735300E+02	1.750300E-05	1.717942E-05
2.300000E+03	7.658640E+04	9.765630E-01	3.313521E+02	9.799600E+00	2.732050E+02	1.757500E-05	1.716309E-05
2.350000E+03	7.610910E+04	9.716320E-01	3.311551E+02	9.799400E+00	2.728810E+02	1.764800E-05	1.714736E-05
2.400000E+03	7.563420E+04	9.667210E-01	3.309577E+02	9.799200E+00	2.725560E+02	1.772100E-05	1.713126E-05
2.450000E+03	7.516180E+04	9.618280E-01	3.307607E+02	9.799100E+00	2.722310E+02	1.779500E-05	1.711573E-05
2.500000E+03	7.469170E+04	9.569540E-01	3.305633E+02	9.798900E+00	2.719060E+02	1.786800E-05	1.709885E-05
2.550000E+03	7.422410E+04	9.521000E-01	3.303659E+02	9.798800E+00	2.715820E+02	1.794300E-05	1.708353E-05
2.600000E+03	7.375880E+04	9.472640E-01	3.301683E+02	9.798600E+00	2.712570E+02	1.801700E-05	1.706686E-05
2.650000E+03	7.329590E+04	9.424470E-01	3.299707E+02	9.798500E+00	2.709320E+02	1.809200E-05	1.705075E-05
2.700000E+03	7.283530E+04	9.376490E-01	3.297728E+02	9.798300E+00	2.706070E+02	1.816700E-05	1.703427E-05
2.750000E+03	7.237710E+04	9.328700E-01	3.295748E+02	9.798200E+00	2.702830E+02	1.824300E-05	1.701835E-05
2.800000E+03	7.192130E+04	9.281100E-01	3.293768E+02	9.798000E+00	2.699580E+02	1.831900E-05	1.700205E-05
2.850000E+03	7.146780E+04	9.233680E-01	3.291788E+02	9.797900E+00	2.696330E+02	1.839600E-05	1.698628E-05
2.900000E+03	7.101660E+04	9.186450E-01	3.289805E+02	9.797700E+00	2.693090E+02	1.847300E-05	1.697013E-05
